A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	#	0	1	0	0	1	0.0	0.0	2	0	1185	1185	0.8333333333333334	0	0	275
1	1	1	#	#	1	1	1.0	1.0	18	0	9951	1189	0.6666666666666666	0	548	548
#	1	#	0	0	#	0	0.23802597781117452	0.7504553734061931	10	0	9990	1191	0.5	0	824	1098
#	0	#	1	1	0	1	0.23874638852622826	0.7509090909090909	10	0	9998	1192	0.6666666666666666	0	413	550
0	1	1	1	1	#	1	1.0	1.0	29	0	9981	1198	0.8333333333333334	0	276	276
0	#	#	1	1	1	1	0.2394659181008453	0.7513611615245009	15	0	9987	1200	0.6666666666666666	0	414	551
#	1	0	1	#	#	1	0.23694502602097856	0.7497725204731575	8	0	9987	1203	0.5	0	824	1099
1	0	1	#	1	#	1	1.0	1.0	40	0	9998	1206	0.6666666666666666	0	550	550
1	#	1	1	1	1	0	0.0	0.0	4	0	1208	1208	0.8333333333333334	0	0	275
#	0	1	#	#	#	1	0.2373046875	0.75	3	0	9999	1212	0.3333333333333333	0	1650	2200
0	1	#	1	0	#	1	1.0	1.0	28	0	9996	1216	0.6666666666666666	0	549	549
0	0	1	1	1	#	1	1.0	1.0	28	0	9982	1221	0.8333333333333334	0	274	274
1	#	0	1	1	1	0	0.0	0.0	1	0	1224	1224	0.8333333333333334	0	0	274
#	1	0	0	0	0	1	0.0	0.0	2	0	1225	1225	0.8333333333333334	0	0	274
0	0	0	1	0	1	0	1.0	1.0	31	0	9970	1225	1.0	0	137	137
1	0	#	1	1	0	0	0.0	0.0	2	0	1234	1234	0.8333333333333334	0	0	274
0	#	0	1	#	1	1	0.03096539351832342	0.4990859232175503	7	0	9987	1237	0.6666666666666666	0	273	547
0	#	1	1	#	#	1	1.0	1.0	16	0	9996	1241	0.5	0	1096	1096
1	#	#	0	#	1	1	0.23585947445964414	0.7490842490842491	5	0	9958	1245	0.5	0	818	1092
1	0	1	#	1	0	1	1.0	1.0	24	0	9998	1250	0.8333333333333334	0	274	274
1	1	#	0	#	1	1	1.0	1.0	25	0	9955	1250	0.6666666666666666	0	545	545
#	#	1	#	0	0	0	0.09510643718408232	0.6246575342465753	7	0	9989	1252	0.5	0	684	1095
1	1	#	#	0	#	0	0.03125	0.5	9	0	9979	1256	0.5	0	545	1090
0	0	#	#	#	0	0	0.03110704507061507	0.4995417048579285	6	0	9997	1257	0.5	0	545	1091
1	#	1	1	#	#	0	0.03153669532607772	0.5009140767824497	5	0	9994	1258	0.5	0	548	1094
0	1	#	#	0	0	0	0.03125	0.5	5	0	9990	1258	0.6666666666666666	0	273	546
0	1	0	#	0	0	0	0.031826552708162995	0.5018315018315018	4	0	9990	1259	0.8333333333333334	0	137	273
1	0	0	0	#	#	1	0.03125	0.5	11	0	9971	1265	0.6666666666666666	0	273	546
#	0	1	#	0	1	1	0.03125	0.5	7	0	9983	1266	0.6666666666666666	0	274	548
#	0	1	#	0	#	0	0.031107566326592152	0.4995433789954338	5	0	9989	1268	0.5	0	547	1095
#	1	0	#	0	1	1	0.2373046875	0.75	7	0	9967	1276	0.6666666666666666	0	408	544
1	1	1	0	0	#	0	0.03125	0.5	8	0	9957	1276	0.8333333333333334	0	136	272
#	0	0	#	1	#	0	0.031393744007477985	0.5004591368227732	4	0	9986	1278	0.5	0	545	1089
0	1	1	1	#	0	1	1.0	1.0	25	0	9981	1284	0.8333333333333334	0	272	272
#	1	1	0	1	1	0	0.03125	0.5	2	0	9991	1291	0.8333333333333334	0	136	272
1	#	1	0	#	0	0	0.2373046875	0.75	8	0	9968	1293	0.6666666666666666	0	408	544
0	#	1	#	0	1	1	0.2373046875	0.75	10	0	9996	1298	0.6666666666666666	0	408	544
#	1	#	1	#	0	0	0.03125	0.5	12	0	9994	1301	0.5	0	544	1088
0	#	1	#	#	0	1	0.23839825563487624	0.7506899724011039	11	0	9999	1301	0.5	0	816	1087
1	1	#	1	0	1	0	0.0	0.0	1	0	1304	1304	0.8333333333333334	0	0	271
#	1	1	#	1	1	1	0.2365772058666079	0.7495395948434622	8	0	9975	1309	0.6666666666666666	0	407	543
0	1	#	0	0	0	0	1.0	1.0	30	0	9990	1310	0.8333333333333334	0	271	271
0	1	0	1	1	0	1	1.0	1.0	16	0	9974	1315	1.0	0	136	136
0	#	1	1	0	0	1	1.0	1.0	21	0	9995	1326	0.8333333333333334	0	272	272
0	0	#	1	0	0	1	0.03183083911256191	0.5018450184501845	5	0	9995	1326	0.8333333333333334	0	136	271
#	0	1	0	1	0	1	1.0	1.0	19	0	9963	1328	0.8333333333333334	0	270	270
1	1	0	1	1	0	0	1.0	1.0	16	0	9977	1335	1.0	0	136	136
1	1	0	1	1	1	0	0.0	0.0	7	0	1336	1336	1.0	0	0	135
#	1	#	#	#	#	1	0.03125	0.5	1	0	9996	1339	0.16666666666666666	0	2163	4326
1	0	#	1	#	0	0	0.03125	0.5	6	0	9989	1341	0.6666666666666666	0	271	542
#	#	1	#	1	1	1	0.5105409389683098	0.8741905642923219	10	0	9985	1346	0.5	0	945	1081
0	1	#	#	#	0	0	0.031394809761080424	0.5004625346901017	7	0	9990	1349	0.5	0	541	1081
0	0	1	0	#	1	1	1.0	1.0	23	0	9976	1362	0.8333333333333334	0	270	270
0	0	0	1	1	0	0	1.0	1.0	16	0	9944	1367	1.0	0	135	135
0	#	0	#	#	#	1	0.0009765625	0.25	1	0	9987	1368	0.3333333333333333	0	539	2156
0	0	0	1	1	1	1	0.0	0.0	5	0	1371	1371	1.0	0	0	135
#	#	0	1	0	1	1	0.030961184977197038	0.49907235621521334	3	0	9967	1374	0.6666666666666666	0	269	539
#	1	1	1	1	1	1	1.0	1.0	23	0	9975	1374	0.8333333333333334	0	270	270
#	0	1	0	1	#	1	1.0	1.0	20	0	9963	1375	0.6666666666666666	0	539	539
0	0	#	1	#	1	1	0.03125	0.5	8	0	9983	1377	0.6666666666666666	0	270	540
0	1	1	#	#	#	1	0.03168766824967661	0.5013927576601671	9	0	9996	1377	0.5	0	540	1077
1	0	0	#	0	1	1	0.0	0.0	3	0	1380	1380	0.8333333333333334	0	0	270
#	0	1	1	#	1	1	0.2373046875	0.75	4	0	9985	1381	0.6666666666666666	0	405	540
#	0	0	#	1	0	0	0.030673447581537977	0.49814126394052044	4	0	9953	1387	0.6666666666666666	0	268	538
#	0	0	#	#	#	0	0.23841048561850728	0.7506976744186047	7	0	9997	1397	0.3333333333333333	0	1614	2150
#	1	1	#	#	0	0	0.2369370013489487	0.7497674418604651	6	0	9994	1398	0.5	0	806	1075
0	#	0	#	1	0	0	0.2373046875	0.75	12	0	9973	1399	0.6666666666666666	0	402	536
0	0	1	1	#	#	1	1.0	1.0	29	0	9995	1399	0.6666666666666666	0	539	539
1	1	#	0	#	1	0	0.0	0.0	3	0	1404	1404	0.6666666666666666	0	0	536
1	0	0	#	#	1	0	0.031542054043530075	0.5009310986964618	8	0	9988	1406	0.6666666666666666	0	269	537
0	1	#	0	1	0	0	1.0	1.0	23	0	9973	1407	0.8333333333333334	0	268	268
0	0	#	1	1	#	0	0.03125	0.5	6	0	9961	1410	0.6666666666666666	0	268	536
0	#	0	1	#	#	0	0.03125	0.5	5	0	9970	1416	0.5	0	536	1072
0	1	#	0	#	0	1	0.0	0.0	1	0	1417	1417	0.6666666666666666	0	0	536
1	1	#	#	#	#	1	0.03125	0.5	5	0	9967	1418	0.3333333333333333	0	1072	2144
1	0	#	#	1	0	1	1.0	1.0	18	0	9998	1431	0.6666666666666666	0	536	536
#	#	1	0	1	1	1	0.23656634119187572	0.7495327102803738	6	0	9958	1433	0.6666666666666666	0	401	535
#	0	1	#	#	1	1	0.23656634119187572	0.7495327102803738	8	0	9985	1450	0.5	0	802	1070
#	1	1	#	0	0	0	0.2380476571358783	0.7504690431519699	7	0	9979	1461	0.6666666666666666	0	400	533
0	0	1	0	#	0	1	1.0	1.0	23	0	9999	1467	0.8333333333333334	0	267	267
#	1	#	0	#	1	1	0.03110356164492098	0.49953051643192486	3	0	9955	1474	0.5	0	532	1065
1	0	#	0	1	0	0	0.0	0.0	3	0	1490	1490	0.8333333333333334	0	0	266
0	0	#	1	#	#	1	0.03125	0.5	6	0	9995	1492	0.5	0	532	1064
0	0	1	1	#	1	1	1.0	1.0	22	0	9983	1493	0.8333333333333334	0	266	266
1	0	1	0	#	1	1	0.03125	0.5	5	0	9958	1496	0.8333333333333334	0	133	266
#	1	0	1	#	0	0	0.030956850103530997	0.4990583804143126	5	0	9977	1499	0.6666666666666666	0	265	531
0	1	1	0	1	1	0	1.0	1.0	20	0	9991	1500	1.0	0	133	133
1	#	0	1	#	0	0	0.23656078624404758	0.7495291902071564	9	0	9978	1503	0.6666666666666666	0	398	531
1	1	#	#	#	0	1	0.0	0.0	2	0	1509	1509	0.5	0	0	1061
1	1	#	#	0	#	1	0.03125	0.5	1	0	9967	1511	0.5	0	529	1058
0	#	#	#	1	#	1	0.03139768404676969	0.5004716981132076	5	0	9987	1515	0.3333333333333333	0	1061	2120
0	0	#	0	0	1	1	0.03125	0.5	5	0	9976	1516	0.8333333333333334	0	133	266
1	1	0	1	0	0	0	1.0	1.0	31	0	9947	1524	1.0	0	132	132
1	#	1	1	#	0	0	0.2373046875	0.75	8	0	9994	1525	0.6666666666666666	0	399	532
1	#	0	#	#	0	0	0.23842722422517254	0.7507082152974505	8	0	9992	1526	0.5	0	795	1059
1	0	1	1	0	1	1	0.0	0.0	1	0	1527	1527	1.0	0	0	133
0	#	1	0	1	0	1	0.03125	0.5	8	0	9954	1531	0.8333333333333334	0	132	264
1	0	#	1	#	0	1	0.03125	0.5	9	0	9998	1533	0.6666666666666666	0	265	530
0	1	#	#	1	0	0	0.03125	0.5	7	0	9973	1535	0.6666666666666666	0	264	528
#	1	1	1	0	0	0	0.03125	0.5	4	0	9979	1537	0.8333333333333334	0	132	264
1	0	0	#	0	0	1	0.0	0.0	3	0	1538	1538	0.8333333333333334	0	0	265
1	1	0	0	#	#	0	0.03125	0.5	7	0	9964	1538	0.6666666666666666	0	264	528
0	0	#	#	1	#	0	0.03125	0.5	2	0	9986	1541	0.5	0	528	1056
1	0	1	1	#	0	0	0.03066481057996481	0.4981132075471698	7	0	9989	1545	0.8333333333333334	0	132	265
0	1	1	#	#	0	1	0.03125	0.5	8	0	9981	1548	0.6666666666666666	0	264	528
0	#	1	#	#	1	1	0.2373046875	0.75	8	0	9996	1549	0.5	0	792	1056
#	0	1	#	1	1	1	1.0	1.0	24	0	9985	1550	0.6666666666666666	0	528	528
#	0	1	1	1	0	0	0.0	0.0	5	0	1555	1555	0.8333333333333334	0	0	264
0	1	1	#	1	0	1	0.03125	0.5	4	0	9981	1556	0.8333333333333334	0	132	264
1	0	0	#	#	0	1	0.03125	0.5	7	0	9971	1560	0.6666666666666666	0	264	528
#	0	0	1	#	#	0	0.23768052633420633	0.7502374169040835	9	0	9988	1563	0.5	0	790	1053
0	0	1	0	0	1	1	1.0	1.0	14	0	9976	1563	1.0	0	132	132
1	1	0	0	#	1	1	1.0	1.0	23	0	9955	1567	0.8333333333333334	0	263	263
1	0	0	1	#	0	0	0.03125	0.5	4	0	9978	1574	0.8333333333333334	0	132	264
#	0	1	#	1	0	1	1.0	1.0	23	0	9998	1576	0.6666666666666666	0	526	526
#	1	0	0	#	0	0	1.0	1.0	29	0	9990	1577	0.6666666666666666	0	527	527
0	1	0	0	0	0	1	0.0	0.0	4	0	1579	1579	1.0	0	0	132
1	1	0	1	#	#	0	0.03125	0.5	7	0	9977	1601	0.6666666666666666	0	262	524
0	#	0	1	0	1	0	0.03125	0.5	3	0	9970	1602	0.8333333333333334	0	131	262
0	#	#	1	1	1	0	0.0009765625	0.25	2	0	9961	1603	0.6666666666666666	0	131	524
#	0	0	#	#	0	0	0.2380589929545175	0.7504761904761905	11	0	9997	1605	0.5	0	788	1050
#	#	#	#	0	0	0	0.2363640485725241	0.7494044783230109	5	0	9997	1608	0.3333333333333333	0	1573	2099
1	1	0	0	#	0	0	1.0	1.0	29	0	9964	1608	0.8333333333333334	0	262	262
0	1	1	0	0	0	0	1.0	1.0	33	0	9941	1612	1.0	0	131	131
1	0	0	0	1	0	1	1.0	1.0	19	0	9971	1613	1.0	0	131	131
0	0	1	0	0	#	1	1.0	1.0	15	0	9999	1614	0.8333333333333334	0	263	263
#	1	0	#	1	0	0	0.2373046875	0.75	6	0	9977	1619	0.6666666666666666	0	393	524
#	#	1	0	0	0	0	0.23654942176196178	0.7495219885277247	3	0	9962	1621	0.6666666666666666	0	392	523
1	1	1	0	0	0	1	0.0	0.0	4	0	1622	1622	1.0	0	0	131
1	1	#	0	0	0	1	0.0	0.0	5	0	1625	1625	0.8333333333333334	0	0	262
#	#	0	1	1	1	0	0.0009859344322363666	0.25047801147227533	1	0	9961	1633	0.6666666666666666	0	131	523
0	#	#	#	#	0	0	0.030952099411592184	0.49904306220095696	1	0	9997	1634	0.3333333333333333	0	1043	2090
0	1	#	1	1	0	1	1.0	1.0	23	0	9981	1636	0.8333333333333334	0	262	262
0	0	0	1	1	#	0	1.0	1.0	24	0	9961	1640	0.8333333333333334	0	261	261
#	0	0	1	0	#	1	0.0	0.0	3	0	1643	1643	0.6666666666666666	0	0	523
0	1	#	1	#	0	1	1.0	1.0	28	0	9981	1648	0.6666666666666666	0	523	523
0	1	1	#	#	1	0	0.030952383122289335	0.49904397705544934	4	0	9991	1654	0.6666666666666666	0	261	523
#	1	#	1	1	0	1	0.030952383122289335	0.49904397705544934	6	0	9981	1655	0.6666666666666666	0	261	523
#	1	0	#	1	#	0	0.03125	0.5	1	0	9977	1656	0.5	0	521	1042
1	1	#	1	1	1	0	0.0	0.0	2	0	1658	1658	0.8333333333333334	0	0	260
1	1	0	0	#	#	1	0.03125	0.5	2	0	9955	1661	0.6666666666666666	0	260	520
0	#	0	1	#	0	0	0.03125	0.5	3	0	9944	1667	0.6666666666666666	0	260	520
0	0	1	#	0	#	1	1.0	1.0	21	0	9999	1673	0.6666666666666666	0	522	522
1	0	1	1	0	0	1	0.0	0.0	2	0	1674	1674	1.0	0	0	130
0	#	0	0	#	0	1	0.0	0.0	3	0	1677	1677	0.6666666666666666	0	0	520
0	0	0	1	1	0	1	0.0	0.0	4	0	1689	1689	1.0	0	0	129
1	1	1	#	#	0	0	1.0	1.0	26	0	9994	1690	0.6666666666666666	0	520	520
1	0	0	1	1	0	1	1.0	1.0	22	0	9965	1690	1.0	0	130	130
0	1	1	1	#	1	1	1.0	1.0	35	0	9996	1693	0.8333333333333334	0	260	260
#	1	1	1	1	0	1	0.03125	0.5	8	0	9981	1694	0.8333333333333334	0	130	260
1	#	1	0	1	0	0	0.03125	0.5	7	0	9968	1696	0.8333333333333334	0	130	260
0	0	1	#	1	0	1	1.0	1.0	29	0	9960	1709	0.8333333333333334	0	258	258
0	0	1	#	0	0	0	0.0	0.0	3	0	1711	1711	0.8333333333333334	0	0	260
1	1	0	1	0	#	1	0.03125	0.5	5	0	9967	1711	0.8333333333333334	0	129	258
1	#	1	#	0	0	1	0.0	0.0	3	0	1718	1718	0.6666666666666666	0	0	518
#	1	0	1	0	1	0	0.0	0.0	5	0	1724	1724	0.8333333333333334	0	0	258
0	#	0	0	1	#	1	0.0	0.0	2	0	1725	1725	0.6666666666666666	0	0	517
1	0	#	#	#	0	1	0.031099325256798028	0.4995169082125604	4	0	9998	1732	0.5	0	517	1035
1	#	1	0	0	0	0	1.0	1.0	18	0	9962	1733	0.8333333333333334	0	258	258
1	1	1	#	0	#	1	0.03125	0.5	8	0	9949	1737	0.6666666666666666	0	258	516
0	1	0	1	0	0	0	0.0	0.0	1	0	1750	1750	1.0	0	0	129
0	1	#	1	0	0	1	1.0	1.0	22	0	9972	1751	0.8333333333333334	0	258	258
0	1	0	1	#	0	1	1.0	1.0	24	0	9974	1752	0.8333333333333334	0	258	258
#	1	1	#	#	1	1	0.2376892979338281	0.750242954324587	7	0	9996	1753	0.5	0	772	1029
1	1	1	1	#	1	0	0.0	0.0	2	0	1759	1759	0.8333333333333334	0	0	256
1	#	0	0	1	0	1	0.03125	0.5	5	0	9971	1767	0.8333333333333334	0	129	258
1	0	#	1	0	1	1	0.0	0.0	3	0	1773	1773	0.8333333333333334	0	0	258
1	1	#	#	#	#	0	0.03147921662093847	0.5007313505607021	2	0	9994	1776	0.3333333333333333	0	1027	2051
1	1	#	1	#	0	1	0.0	0.0	2	0	1777	1777	0.6666666666666666	0	0	515
1	1	#	1	0	0	0	1.0	1.0	20	0	9979	1780	0.8333333333333334	0	257	257
1	1	0	1	1	#	0	0.03125	0.5	4	0	9977	1787	0.8333333333333334	0	128	256
0	1	1	#	#	1	1	0.03125	0.5	4	0	9996	1798	0.6666666666666666	0	257	514
0	0	1	1	#	#	0	0.0	0.0	1	0	1809	1809	0.6666666666666666	0	0	512
1	#	1	0	0	0	1	0.0	0.0	3	0	1810	1810	0.8333333333333334	0	0	256
0	1	0	#	1	#	1	0.03155697210161037	0.5009784735812133	2	0	9987	1812	0.6666666666666666	0	256	511
0	1	0	0	1	#	1	0.0	0.0	2	0	1821	1821	0.8333333333333334	0	0	255
0	#	#	#	1	#	0	0.031097412401124933	0.49951076320939336	1	0	9991	1822	0.3333333333333333	0	1021	2044
#	1	1	1	1	0	0	0.03125	0.5	2	0	9994	1836	0.8333333333333334	0	128	256
#	1	0	1	1	0	0	0.03125	0.5	5	0	9977	1837	0.8333333333333334	0	128	256
1	1	1	0	0	1	1	1.0	1.0	28	0	9949	1843	1.0	0	127	127
0	0	#	1	1	1	1	0.03186756982537489	0.5019607843137255	11	0	9982	1845	0.8333333333333334	0	128	255
#	1	#	0	#	1	0	0.031403940588585394	0.5004916420845624	7	0	9991	1855	0.5	0	509	1017
1	#	1	0	0	#	0	0.2373046875	0.75	7	0	9984	1856	0.6666666666666666	0	381	508
1	#	0	1	#	1	0	0.0010056826008961674	0.25147347740667975	2	0	9988	1857	0.6666666666666666	0	128	509
0	1	1	#	#	#	0	0.03125	0.5	5	0	9991	1861	0.5	0	509	1018
#	0	0	1	1	0	1	0.03125	0.5	6	0	9965	1868	0.8333333333333334	0	127	254
1	0	#	0	#	1	0	0.03125	0.5	4	0	9984	1873	0.6666666666666666	0	254	508
#	0	1	0	#	#	1	0.23691528048270769	0.7497536945812808	10	0	9999	1888	0.5	0	761	1015
0	0	0	#	1	1	1	0.0	0.0	3	0	1888	1888	0.8333333333333334	0	0	254
0	1	#	1	0	#	0	0.0	0.0	3	0	1890	1890	0.6666666666666666	0	0	507
1	#	#	0	1	0	1	0.03156063373953459	0.500990099009901	3	0	9971	1906	0.6666666666666666	0	253	505
1	0	#	0	#	#	0	0.03156063373953459	0.500990099009901	5	0	9992	1909	0.5	0	506	1010
0	1	1	#	1	0	0	0.0306372739343103	0.4980237154150198	3	0	9946	1911	0.8333333333333334	0	126	253
0	#	1	1	1	1	0	0.0	0.0	4	0	1915	1915	0.8333333333333334	0	0	253
0	1	#	#	#	0	1	0.03109545035261522	0.49950445986124875	5	0	9981	1919	0.5	0	504	1009
#	0	0	1	1	1	0	0.03125	0.5	4	0	9961	1922	0.8333333333333334	0	126	252
#	#	#	0	1	0	1	0.007415771484375	0.375	4	0	9971	1940	0.5	0	378	1008
0	1	1	#	0	1	0	0.030632430555994714	0.49800796812749004	4	0	9940	1942	0.8333333333333334	0	125	251
1	#	0	#	0	0	1	0.0	0.0	1	0	1969	1969	0.6666666666666666	0	0	502
#	#	0	1	0	0	0	0.23809517543202513	0.7504990019960079	5	0	9978	1970	0.6666666666666666	0	376	501
#	#	1	#	1	#	1	0.23710768876646895	0.7498754359740907	6	0	9998	1972	0.3333333333333333	0	1505	2007
1	1	0	#	0	#	1	0.03125	0.5	5	0	9967	1980	0.6666666666666666	0	250	500
1	#	#	0	#	#	0	0.0314064060937502	0.5004995004995005	1	0	9992	1982	0.3333333333333333	0	1002	2002
#	0	0	0	0	0	1	0.0	0.0	5	0	1987	1987	0.8333333333333334	0	0	252
1	1	0	0	1	0	1	0.0	0.0	1	0	1989	1989	1.0	0	0	125
0	#	1	#	0	#	0	0.0009620449810932954	0.24925224327018944	1	0	9941	1991	0.5	0	250	1003
0	1	1	0	0	#	0	1.0	1.0	21	0	9941	2005	0.8333333333333334	0	248	248
#	0	#	1	1	0	0	0.0009475577710969732	0.24849699398797595	3	0	9944	2008	0.6666666666666666	0	124	499
1	1	#	1	#	0	0	1.0	1.0	20	0	9994	2010	0.6666666666666666	0	500	500
#	0	#	1	#	1	0	0.031406719845941455	0.5005005005005005	1	0	9988	2018	0.5	0	500	999
0	1	0	1	0	#	0	0.0	0.0	3	0	2029	2029	0.8333333333333334	0	0	248
1	1	1	1	1	0	0	1.0	1.0	16	0	9994	2031	1.0	0	125	125
1	0	0	1	1	0	0	0.0	0.0	1	0	2033	2033	1.0	0	0	124
#	1	#	0	1	#	1	0.0009667773835998482	0.24949698189134809	3	0	9955	2034	0.5	0	248	994
#	0	1	0	1	#	0	0.0	0.0	3	0	2039	2039	0.6666666666666666	0	0	496
0	1	0	0	1	0	1	0.0	0.0	3	0	2041	2041	1.0	0	0	124
1	1	1	1	#	#	0	0.031565654002102976	0.5010060362173038	7	0	9994	2054	0.6666666666666666	0	249	497
1	1	1	0	#	#	0	0.03125	0.5	9	0	9968	2061	0.6666666666666666	0	248	496
0	1	0	#	#	0	0	0.03125	0.5	5	0	9990	2062	0.6666666666666666	0	248	496
0	0	1	0	0	0	1	1.0	1.0	18	0	9999	2065	1.0	0	124	124
#	1	0	#	0	0	1	0.0009765625	0.25	3	0	9956	2067	0.6666666666666666	0	124	496
0	0	#	1	#	0	0	0.03093561624048281	0.498989898989899	4	0	9944	2071	0.6666666666666666	0	247	495
0	0	#	0	0	#	1	0.03125	0.5	4	0	9999	2078	0.6666666666666666	0	248	496
1	1	#	0	0	1	1	1.0	1.0	18	0	9949	2080	0.8333333333333334	0	246	246
1	0	1	#	0	1	1	0.0	0.0	3	0	2081	2081	0.8333333333333334	0	0	248
0	0	#	0	1	0	1	0.0318877340678483	0.5020242914979757	8	0	9954	2081	0.8333333333333334	0	124	247
0	0	#	1	#	0	1	0.0318877340678483	0.5020242914979757	10	0	9995	2084	0.6666666666666666	0	248	494
1	0	#	#	#	0	0	0.031092648859738694	0.49949545913218973	6	0	9992	2090	0.5	0	495	991
#	0	0	1	1	#	0	0.03125	0.5	5	0	9961	2097	0.6666666666666666	0	246	492
0	#	#	1	#	#	1	0.2385092773455079	0.7507598784194529	4	0	9996	2104	0.3333333333333333	0	1482	1974
1	0	#	#	0	1	1	0.0	0.0	3	0	2109	2109	0.6666666666666666	0	0	494
0	#	0	0	1	0	0	1.0	1.0	19	0	9973	2111	0.8333333333333334	0	246	246
0	#	1	#	1	0	1	0.2373046875	0.75	8	0	9981	2112	0.6666666666666666	0	369	492
0	0	0	0	0	#	1	0.0	0.0	2	0	2113	2113	0.8333333333333334	0	0	248
#	1	1	#	1	#	0	0.031408951859022365	0.500507614213198	5	0	9994	2119	0.5	0	493	985
0	0	#	0	#	0	1	0.03125	0.5	5	0	9999	2120	0.6666666666666666	0	247	494
#	1	#	0	1	0	0	1.0	1.0	21	0	9973	2126	0.6666666666666666	0	492	492
#	0	#	0	#	0	1	0.03125	0.5	2	0	9999	2129	0.5	0	492	984
#	#	1	1	1	#	0	3.0517578125e-05	0.125	1	0	9994	2133	0.5	0	123	984
1	#	1	1	1	0	0	0.03125	0.5	5	0	9994	2140	0.8333333333333334	0	123	246
#	#	1	#	0	0	1	0.007466356368235293	0.37551020408163266	2	0	9999	2165	0.5	0	368	980
0	1	1	1	1	#	0	0.0	0.0	2	0	2169	2169	0.8333333333333334	0	0	245
#	0	#	#	0	1	1	0.0009715952544578459	0.24974515800203873	2	0	9983	2170	0.5	0	245	981
1	1	#	0	1	0	0	1.0	1.0	18	0	9968	2174	0.8333333333333334	0	244	244
#	0	#	#	#	0	0	0.031090561557363918	0.4994887525562372	3	0	9997	2185	0.3333333333333333	0	977	1956
1	#	1	0	#	#	0	0.03125	0.5	4	0	9984	2189	0.5	0	488	976
#	0	#	0	#	#	1	0.031330087092776314	0.5002560163850487	1	0	9999	2190	0.3333333333333333	0	977	1953
1	1	1	#	0	0	1	0.0	0.0	4	0	2199	2199	0.8333333333333334	0	0	244
1	#	0	#	0	1	1	0.03125	0.5	4	0	9967	2202	0.6666666666666666	0	244	488
1	#	0	0	0	1	1	0.030612266365826674	0.49794238683127573	5	0	9948	2206	0.8333333333333334	0	121	243
0	0	1	0	#	#	0	0.0	0.0	2	0	2215	2215	0.6666666666666666	0	0	486
#	0	1	1	0	1	0	0.03125	0.5	5	0	9980	2218	0.8333333333333334	0	122	244
#	1	0	#	#	0	1	0.0009715544977427999	0.249743062692703	1	0	9974	2219	0.5	0	243	973
0	#	#	1	0	1	1	0.23649366745427597	0.7494866529774127	7	0	9996	2225	0.6666666666666666	0	365	487
0	1	#	1	1	1	0	0.0	0.0	3	0	2233	2233	0.8333333333333334	0	0	243
0	#	1	1	0	1	1	1.0	1.0	11	0	9996	2234	0.8333333333333334	0	244	244
#	1	1	0	0	#	0	0.2373046875	0.75	12	0	9957	2236	0.6666666666666666	0	363	484
#	0	1	#	1	0	0	0.0	0.0	2	0	2254	2254	0.6666666666666666	0	0	484
0	1	0	#	#	#	1	0.03125	0.5	6	0	9987	2255	0.5	0	484	968
1	1	#	0	0	#	0	0.03125	0.5	8	0	9957	2262	0.6666666666666666	0	242	484
1	0	0	0	1	1	0	0.0	0.0	2	0	2266	2266	1.0	0	0	120
#	1	0	1	1	#	1	0.2373046875	0.75	2	0	9987	2270	0.6666666666666666	0	363	484
1	0	#	0	#	#	1	0.031088418133462428	0.49948186528497407	9	0	9971	2279	0.5	0	482	965
#	1	#	0	1	#	0	0.23895034476539087	0.7510373443983402	7	0	9991	2280	0.5	0	724	964
#	0	1	#	0	#	1	0.03141191675159429	0.500517063081696	10	0	9999	2282	0.5	0	484	967
#	0	1	1	0	#	1	0.03125	0.5	8	0	9995	2285	0.6666666666666666	0	242	484
0	#	1	#	1	0	0	0.0009664532444679152	0.2494802494802495	2	0	9946	2286	0.6666666666666666	0	120	481
#	#	0	0	#	0	1	3.099490323683472e-05	0.12538860103626942	3	0	9971	2288	0.5	0	121	965
0	0	#	1	0	1	1	0.03190374303770491	0.5020746887966805	12	0	9983	2292	0.8333333333333334	0	121	241
#	0	1	0	0	0	1	0.03190374303770491	0.5020746887966805	4	0	9999	2300	0.8333333333333334	0	121	241
#	0	1	0	#	0	1	0.2381280895101729	0.7505197505197505	9	0	9999	2309	0.6666666666666666	0	361	481
1	1	0	1	0	#	0	0.03125	0.5	6	0	9947	2318	0.8333333333333334	0	120	240
#	1	#	0	0	0	1	0.0	0.0	3	0	2319	2319	0.6666666666666666	0	0	480
#	0	0	#	1	0	1	0.031577565269860754	0.5010438413361169	6	0	9971	2334	0.6666666666666666	0	240	479
0	1	#	#	1	#	1	0.031577565269860754	0.5010438413361169	6	0	9987	2347	0.5	0	480	958
0	1	1	1	0	0	0	0.0	0.0	4	0	2364	2364	1.0	0	0	119
0	#	#	#	0	1	1	0.03141395556853869	0.5005235602094241	2	0	9996	2365	0.5	0	478	955
#	1	#	#	0	0	1	0.0009714496185714187	0.2497376705141658	2	0	9972	2366	0.5	0	238	953
0	1	1	1	0	#	1	1.0	1.0	26	0	9996	2380	0.8333333333333334	0	238	238
0	#	0	1	0	#	1	0.03125	0.5	6	0	9956	2400	0.6666666666666666	0	237	474
1	#	1	0	1	0	1	0.030596257441187054	0.4978902953586498	3	0	9963	2413	0.8333333333333334	0	118	237
